Date;Time;DoW;Detector;Direction;Detected
17-11-2007;22:15:00;Sat;D13;N;45
17-11-2007;22:15:00;Sat;D14;N;48
17-11-2007;22:15:00;Sat;D5;N;49
17-11-2007;22:15:00;Sat;D6;S;80
17-11-2007;22:15:00;Sat;D7;N;63
17-11-2007;22:15:00;Sat;D8;S;90
17-11-2007;22:15:00;Sat;D15;S;101
17-11-2007;22:15:00;Sat;D18;N;56
17-11-2007;22:30:00;Sat;D3;S;63
17-11-2007;22:30:00;Sat;D4;S;71
17-11-2007;22:30:00;Sat;D13;N;47
17-11-2007;22:30:00;Sat;D14;N;50
17-11-2007;22:30:00;Sat;D5;N;55
17-11-2007;22:30:00;Sat;D6;S;79
17-11-2007;22:30:00;Sat;D7;N;60
17-11-2007;22:30:00;Sat;D8;S;82
17-11-2007;22:30:00;Sat;D15;S;69
17-11-2007;22:30:00;Sat;D18;N;56
17-11-2007;22:45:00;Sat;D3;S;55
17-11-2007;22:45:00;Sat;D4;S;56
17-11-2007;22:45:00;Sat;D13;N;53
17-11-2007;22:45:00;Sat;D14;N;58
17-11-2007;22:45:00;Sat;D5;N;58
17-11-2007;22:45:00;Sat;D6;S;74
17-11-2007;22:45:00;Sat;D7;N;61
17-11-2007;22:45:00;Sat;D8;S;79
17-11-2007;22:45:00;Sat;D15;S;87
17-11-2007;22:45:00;Sat;D18;N;76
17-11-2007;23:00:00;Sat;D3;S;42
17-11-2007;23:00:00;Sat;D4;S;64
17-11-2007;23:00:00;Sat;D13;N;60
17-11-2007;23:00:00;Sat;D14;N;54
17-11-2007;23:00:00;Sat;D5;N;65
17-11-2007;23:00:00;Sat;D6;S;61
17-11-2007;23:00:00;Sat;D7;N;77
17-11-2007;23:00:00;Sat;D8;S;79
17-11-2007;23:00:00;Sat;D15;S;76
17-11-2007;23:00:00;Sat;D18;N;76
17-11-2007;23:15:00;Sat;D3;S;58
17-11-2007;23:15:00;Sat;D4;S;75
17-11-2007;23:15:00;Sat;D13;N;87
17-11-2007;23:15:00;Sat;D14;N;79
17-11-2007;23:15:00;Sat;D5;N;93
17-11-2007;23:15:00;Sat;D6;S;72
17-11-2007;23:15:00;Sat;D7;N;100
17-11-2007;23:15:00;Sat;D8;S;80
17-11-2007;23:15:00;Sat;D15;S;87
17-11-2007;23:15:00;Sat;D18;N;97
17-11-2007;23:30:00;Sat;D3;S;54
17-11-2007;23:30:00;Sat;D4;S;70
17-11-2007;23:30:00;Sat;D13;N;65
17-11-2007;23:30:00;Sat;D14;N;66
17-11-2007;23:30:00;Sat;D5;N;75
17-11-2007;23:30:00;Sat;D6;S;71
17-11-2007;23:30:00;Sat;D7;N;82
17-11-2007;23:30:00;Sat;D8;S;75
17-11-2007;23:30:00;Sat;D15;S;77
17-11-2007;23:30:00;Sat;D18;N;103
17-11-2007;23:45:00;Sat;D3;S;52
17-11-2007;23:45:00;Sat;D4;S;74
17-11-2007;23:45:00;Sat;D13;N;61
17-11-2007;23:45:00;Sat;D14;N;42
17-11-2007;23:45:00;Sat;D5;N;75
17-11-2007;23:45:00;Sat;D6;S;73
17-11-2007;23:45:00;Sat;D7;N;63
17-11-2007;23:45:00;Sat;D8;S;71
17-11-2007;23:45:00;Sat;D15;S;85
17-11-2007;23:45:00;Sat;D18;N;86
18-11-2007;00:00:00;Sun;D3;S;52
18-11-2007;00:00:00;Sun;D4;S;71
18-11-2007;00:00:00;Sun;D13;N;40
18-11-2007;00:00:00;Sun;D14;N;35
18-11-2007;00:00:00;Sun;D5;N;52
18-11-2007;00:00:00;Sun;D6;S;74
18-11-2007;00:00:00;Sun;D7;N;56
18-11-2007;00:00:00;Sun;D8;S;71
18-11-2007;00:00:00;Sun;D15;S;62
18-11-2007;00:00:00;Sun;D18;N;79
18-11-2007;00:15:00;Sun;D3;S;58
18-11-2007;00:15:00;Sun;D4;S;66
18-11-2007;00:15:00;Sun;D13;N;59
18-11-2007;00:15:00;Sun;D14;N;46
18-11-2007;00:15:00;Sun;D5;N;55
18-11-2007;00:15:00;Sun;D6;S;63
18-11-2007;00:15:00;Sun;D7;N;67
18-11-2007;00:15:00;Sun;D8;S;64
18-11-2007;00:15:00;Sun;D15;S;55
18-11-2007;00:15:00;Sun;D18;N;71
18-11-2007;00:30:00;Sun;D3;S;39
18-11-2007;00:30:00;Sun;D4;S;50
18-11-2007;00:30:00;Sun;D13;N;38
18-11-2007;00:30:00;Sun;D14;N;33
18-11-2007;00:30:00;Sun;D5;N;55
18-11-2007;00:30:00;Sun;D6;S;65
18-11-2007;00:30:00;Sun;D7;N;60
18-11-2007;00:30:00;Sun;D8;S;75
18-11-2007;00:30:00;Sun;D15;S;81
18-11-2007;00:30:00;Sun;D18;N;68
18-11-2007;00:45:00;Sun;D3;S;34
18-11-2007;00:45:00;Sun;D4;S;38
18-11-2007;00:45:00;Sun;D13;N;32
18-11-2007;00:45:00;Sun;D14;N;25
18-11-2007;00:45:00;Sun;D5;N;46
18-11-2007;00:45:00;Sun;D6;S;56
18-11-2007;00:45:00;Sun;D7;N;50
18-11-2007;00:45:00;Sun;D8;S;55
18-11-2007;00:45:00;Sun;D15;S;69
18-11-2007;00:45:00;Sun;D18;N;54
18-11-2007;01:00:00;Sun;D3;S;32
18-11-2007;01:00:00;Sun;D4;S;43
18-11-2007;01:00:00;Sun;D13;N;47
18-11-2007;01:00:00;Sun;D14;N;32
18-11-2007;01:00:00;Sun;D5;N;53
18-11-2007;01:00:00;Sun;D6;S;44
18-11-2007;01:00:00;Sun;D7;N;61
18-11-2007;01:00:00;Sun;D8;S;48
18-11-2007;01:00:00;Sun;D15;S;49
18-11-2007;01:00:00;Sun;D18;N;61
18-11-2007;01:15:00;Sun;D3;S;33
18-11-2007;01:15:00;Sun;D4;S;49
18-11-2007;01:15:00;Sun;D13;N;45
18-11-2007;01:15:00;Sun;D14;N;37
18-11-2007;01:15:00;Sun;D5;N;43
18-11-2007;01:15:00;Sun;D6;S;32
18-11-2007;01:15:00;Sun;D7;N;42
18-11-2007;01:15:00;Sun;D8;S;40
18-11-2007;01:15:00;Sun;D15;S;52
18-11-2007;01:15:00;Sun;D18;N;59
18-11-2007;01:30:00;Sun;D3;S;22
18-11-2007;01:30:00;Sun;D4;S;23
18-11-2007;01:30:00;Sun;D13;N;22
18-11-2007;01:30:00;Sun;D14;N;22
18-11-2007;01:30:00;Sun;D5;N;33
18-11-2007;01:30:00;Sun;D6;S;31
18-11-2007;01:30:00;Sun;D7;N;39
18-11-2007;01:30:00;Sun;D8;S;36
18-11-2007;01:30:00;Sun;D15;S;39
18-11-2007;01:30:00;Sun;D18;N;40
18-11-2007;01:45:00;Sun;D3;S;21
18-11-2007;01:45:00;Sun;D4;S;26
18-11-2007;01:45:00;Sun;D13;N;26
18-11-2007;01:45:00;Sun;D14;N;18
18-11-2007;01:45:00;Sun;D5;N;35
18-11-2007;01:45:00;Sun;D6;S;30
18-11-2007;01:45:00;Sun;D7;N;44
18-11-2007;01:45:00;Sun;D8;S;30
18-11-2007;01:45:00;Sun;D15;S;20
18-11-2007;01:45:00;Sun;D18;N;37
18-11-2007;02:00:00;Sun;D3;S;22
18-11-2007;02:00:00;Sun;D4;S;27
18-11-2007;02:00:00;Sun;D13;N;21
18-11-2007;02:00:00;Sun;D14;N;20
18-11-2007;02:00:00;Sun;D5;N;31
18-11-2007;02:00:00;Sun;D6;S;31
18-11-2007;02:00:00;Sun;D7;N;48
18-11-2007;02:00:00;Sun;D8;S;43
18-11-2007;02:00:00;Sun;D15;S;36
18-11-2007;02:00:00;Sun;D18;N;46
18-11-2007;02:15:00;Sun;D3;S;18
18-11-2007;02:15:00;Sun;D4;S;18
18-11-2007;02:15:00;Sun;D13;N;15
18-11-2007;02:15:00;Sun;D14;N;11
18-11-2007;02:15:00;Sun;D5;N;29
18-11-2007;02:15:00;Sun;D6;S;34
18-11-2007;02:15:00;Sun;D7;N;38
18-11-2007;02:15:00;Sun;D8;S;33
18-11-2007;02:15:00;Sun;D15;S;22
18-11-2007;02:15:00;Sun;D18;N;44
18-11-2007;02:30:00;Sun;D3;S;11
18-11-2007;02:30:00;Sun;D4;S;20
18-11-2007;02:30:00;Sun;D13;N;11
18-11-2007;02:30:00;Sun;D14;N;12
18-11-2007;02:30:00;Sun;D5;N;19
18-11-2007;02:30:00;Sun;D6;S;33
18-11-2007;02:30:00;Sun;D7;N;28
18-11-2007;02:30:00;Sun;D8;S;31
18-11-2007;02:30:00;Sun;D15;S;33
18-11-2007;02:30:00;Sun;D18;N;25
18-11-2007;02:45:00;Sun;D3;S;16
18-11-2007;02:45:00;Sun;D4;S;17
18-11-2007;02:45:00;Sun;D13;N;19
18-11-2007;02:45:00;Sun;D14;N;15
18-11-2007;02:45:00;Sun;D5;N;13
18-11-2007;02:45:00;Sun;D6;S;20
18-11-2007;02:45:00;Sun;D7;N;17
18-11-2007;02:45:00;Sun;D8;S;24
18-11-2007;02:45:00;Sun;D15;S;26
18-11-2007;02:45:00;Sun;D18;N;15
18-11-2007;03:00:00;Sun;D3;S;17
18-11-2007;03:00:00;Sun;D4;S;17
18-11-2007;03:00:00;Sun;D13;N;22
18-11-2007;03:00:00;Sun;D14;N;22
18-11-2007;03:00:00;Sun;D5;N;22
18-11-2007;03:00:00;Sun;D6;S;27
18-11-2007;03:00:00;Sun;D7;N;35
18-11-2007;03:00:00;Sun;D8;S;34
18-11-2007;03:00:00;Sun;D15;S;34
18-11-2007;03:00:00;Sun;D18;N;30
18-11-2007;03:15:00;Sun;D3;S;11
18-11-2007;03:15:00;Sun;D4;S;12
18-11-2007;03:15:00;Sun;D13;N;11
18-11-2007;03:15:00;Sun;D14;N;10
18-11-2007;03:15:00;Sun;D5;N;14
18-11-2007;03:15:00;Sun;D6;S;13
18-11-2007;03:15:00;Sun;D7;N;21
18-11-2007;03:15:00;Sun;D8;S;12
18-11-2007;03:15:00;Sun;D15;S;13
18-11-2007;03:15:00;Sun;D18;N;22
18-11-2007;03:30:00;Sun;D3;S;25
18-11-2007;03:30:00;Sun;D4;S;28
18-11-2007;03:30:00;Sun;D13;N;19
18-11-2007;03:30:00;Sun;D14;N;22
18-11-2007;03:30:00;Sun;D5;N;22
18-11-2007;03:30:00;Sun;D6;S;22
18-11-2007;03:30:00;Sun;D7;N;23
18-11-2007;03:30:00;Sun;D8;S;24
18-11-2007;03:30:00;Sun;D15;S;17
18-11-2007;03:30:00;Sun;D18;N;26
18-11-2007;03:45:00;Sun;D3;S;7
18-11-2007;03:45:00;Sun;D4;S;10
18-11-2007;03:45:00;Sun;D13;N;9
18-11-2007;03:45:00;Sun;D14;N;10
18-11-2007;03:45:00;Sun;D5;N;15
18-11-2007;03:45:00;Sun;D6;S;19
18-11-2007;03:45:00;Sun;D7;N;20
18-11-2007;03:45:00;Sun;D8;S;14
18-11-2007;03:45:00;Sun;D15;S;15
18-11-2007;03:45:00;Sun;D18;N;23
18-11-2007;04:00:00;Sun;D3;S;11
18-11-2007;04:00:00;Sun;D4;S;21
18-11-2007;04:00:00;Sun;D13;N;15
18-11-2007;04:00:00;Sun;D14;N;11
18-11-2007;04:00:00;Sun;D5;N;10
18-11-2007;04:00:00;Sun;D6;S;17
18-11-2007;04:00:00;Sun;D7;N;13
18-11-2007;04:00:00;Sun;D8;S;15
18-11-2007;04:00:00;Sun;D15;S;12
18-11-2007;04:00:00;Sun;D18;N;11
18-11-2007;04:15:00;Sun;D3;S;10
18-11-2007;04:15:00;Sun;D4;S;13
18-11-2007;04:15:00;Sun;D13;N;6
18-11-2007;04:15:00;Sun;D14;N;6
18-11-2007;04:15:00;Sun;D5;N;12
18-11-2007;04:15:00;Sun;D6;S;19
18-11-2007;04:15:00;Sun;D7;N;13
18-11-2007;04:15:00;Sun;D8;S;18
18-11-2007;04:15:00;Sun;D15;S;13
18-11-2007;04:15:00;Sun;D18;N;11
18-11-2007;04:30:00;Sun;D3;S;4
18-11-2007;04:30:00;Sun;D4;S;5
18-11-2007;04:30:00;Sun;D13;N;4
18-11-2007;04:30:00;Sun;D14;N;5
18-11-2007;04:30:00;Sun;D5;N;12
18-11-2007;04:30:00;Sun;D6;S;10
18-11-2007;04:30:00;Sun;D7;N;20
18-11-2007;04:30:00;Sun;D8;S;10
18-11-2007;04:30:00;Sun;D15;S;10
18-11-2007;04:30:00;Sun;D18;N;15
18-11-2007;04:45:00;Sun;D3;S;3
18-11-2007;04:45:00;Sun;D4;S;3
18-11-2007;04:45:00;Sun;D13;N;5
18-11-2007;04:45:00;Sun;D14;N;4
18-11-2007;04:45:00;Sun;D5;N;8
18-11-2007;04:45:00;Sun;D6;S;7
18-11-2007;04:45:00;Sun;D7;N;7
18-11-2007;04:45:00;Sun;D8;S;7
18-11-2007;04:45:00;Sun;D15;S;11
18-11-2007;04:45:00;Sun;D18;N;10
18-11-2007;05:15:00;Sun;D3;S;4
18-11-2007;05:15:00;Sun;D4;S;4
18-11-2007;05:15:00;Sun;D13;N;5
18-11-2007;05:15:00;Sun;D14;N;6
18-11-2007;05:15:00;Sun;D5;N;7
18-11-2007;05:15:00;Sun;D6;S;8
18-11-2007;05:15:00;Sun;D7;N;10
18-11-2007;05:15:00;Sun;D8;S;7
18-11-2007;05:15:00;Sun;D15;S;8
18-11-2007;05:15:00;Sun;D18;N;8
18-11-2007;05:30:00;Sun;D3;S;6
18-11-2007;05:30:00;Sun;D4;S;5
18-11-2007;05:30:00;Sun;D13;N;4
18-11-2007;05:30:00;Sun;D14;N;5
18-11-2007;05:30:00;Sun;D5;N;13
18-11-2007;05:30:00;Sun;D6;S;13
18-11-2007;05:30:00;Sun;D7;N;18
18-11-2007;05:30:00;Sun;D8;S;13
18-11-2007;05:30:00;Sun;D15;S;13
18-11-2007;05:30:00;Sun;D18;N;18
18-11-2007;05:45:00;Sun;D3;S;8
18-11-2007;05:45:00;Sun;D4;S;6
18-11-2007;05:45:00;Sun;D13;N;6
18-11-2007;05:45:00;Sun;D14;N;7
18-11-2007;05:45:00;Sun;D5;N;8
18-11-2007;05:45:00;Sun;D6;S;9
18-11-2007;05:45:00;Sun;D7;N;11
18-11-2007;05:45:00;Sun;D8;S;9
18-11-2007;05:45:00;Sun;D15;S;8
18-11-2007;05:45:00;Sun;D18;N;9
18-11-2007;06:00:00;Sun;D3;S;8
18-11-2007;06:00:00;Sun;D4;S;11
18-11-2007;06:00:00;Sun;D13;N;5
18-11-2007;06:00:00;Sun;D14;N;5
18-11-2007;06:00:00;Sun;D5;N;12
18-11-2007;06:00:00;Sun;D6;S;24
18-11-2007;06:00:00;Sun;D7;N;12
18-11-2007;06:00:00;Sun;D8;S;25
18-11-2007;06:00:00;Sun;D15;S;20
18-11-2007;06:00:00;Sun;D18;N;14
18-11-2007;06:15:00;Sun;D3;S;7
18-11-2007;06:15:00;Sun;D4;S;8
18-11-2007;06:15:00;Sun;D13;N;8
18-11-2007;06:15:00;Sun;D14;N;10
18-11-2007;06:15:00;Sun;D5;N;12
18-11-2007;06:15:00;Sun;D6;S;14
18-11-2007;06:15:00;Sun;D7;N;11
18-11-2007;06:15:00;Sun;D8;S;10
18-11-2007;06:15:00;Sun;D15;S;11
18-11-2007;06:15:00;Sun;D18;N;8
18-11-2007;06:30:00;Sun;D3;S;7
18-11-2007;06:30:00;Sun;D4;S;7
18-11-2007;06:30:00;Sun;D13;N;11
18-11-2007;06:30:00;Sun;D14;N;10
18-11-2007;06:30:00;Sun;D5;N;16
18-11-2007;06:30:00;Sun;D6;S;12
18-11-2007;06:30:00;Sun;D7;N;17
18-11-2007;06:30:00;Sun;D8;S;14
18-11-2007;06:30:00;Sun;D15;S;12
18-11-2007;06:30:00;Sun;D18;N;18
18-11-2007;06:45:00;Sun;D3;S;18
18-11-2007;06:45:00;Sun;D4;S;18
18-11-2007;06:45:00;Sun;D13;N;14
18-11-2007;06:45:00;Sun;D14;N;11
18-11-2007;06:45:00;Sun;D5;N;19
18-11-2007;06:45:00;Sun;D6;S;24
18-11-2007;06:45:00;Sun;D7;N;24
18-11-2007;06:45:00;Sun;D8;S;19
18-11-2007;06:45:00;Sun;D15;S;24
18-11-2007;06:45:00;Sun;D18;N;23
18-11-2007;07:00:00;Sun;D3;S;27
18-11-2007;07:00:00;Sun;D4;S;31
18-11-2007;07:00:00;Sun;D13;N;32
18-11-2007;07:00:00;Sun;D14;N;20
18-11-2007;07:00:00;Sun;D5;N;45
18-11-2007;07:00:00;Sun;D6;S;39
18-11-2007;07:00:00;Sun;D7;N;38
18-11-2007;07:00:00;Sun;D8;S;28
18-11-2007;07:00:00;Sun;D15;S;26
18-11-2007;07:00:00;Sun;D18;N;42
18-11-2007;07:15:00;Sun;D3;S;39
18-11-2007;07:15:00;Sun;D4;S;23
18-11-2007;07:15:00;Sun;D13;N;27
18-11-2007;07:15:00;Sun;D14;N;30
18-11-2007;07:15:00;Sun;D5;N;56
18-11-2007;07:15:00;Sun;D6;S;28
18-11-2007;07:15:00;Sun;D7;N;52
18-11-2007;07:15:00;Sun;D8;S;39
18-11-2007;07:15:00;Sun;D15;S;27
18-11-2007;07:15:00;Sun;D18;N;44
18-11-2007;07:30:00;Sun;D3;S;30
18-11-2007;07:30:00;Sun;D4;S;21
18-11-2007;07:30:00;Sun;D13;N;22
18-11-2007;07:30:00;Sun;D14;N;17
18-11-2007;07:30:00;Sun;D5;N;32
18-11-2007;07:30:00;Sun;D6;S;27
18-11-2007;07:30:00;Sun;D7;N;36
18-11-2007;07:30:00;Sun;D8;S;36
18-11-2007;07:30:00;Sun;D15;S;35
18-11-2007;07:30:00;Sun;D18;N;33
18-11-2007;07:45:00;Sun;D3;S;39
18-11-2007;07:45:00;Sun;D4;S;54
18-11-2007;07:45:00;Sun;D13;N;25
18-11-2007;07:45:00;Sun;D14;N;26
18-11-2007;07:45:00;Sun;D5;N;37
18-11-2007;07:45:00;Sun;D6;S;58
18-11-2007;07:45:00;Sun;D7;N;41
18-11-2007;07:45:00;Sun;D8;S;53
18-11-2007;07:45:00;Sun;D15;S;49
18-11-2007;07:45:00;Sun;D18;N;57
18-11-2007;08:00:00;Sun;D3;S;36
18-11-2007;08:00:00;Sun;D4;S;46
18-11-2007;08:00:00;Sun;D13;N;44
18-11-2007;08:00:00;Sun;D14;N;45
18-11-2007;08:00:00;Sun;D5;N;39
18-11-2007;08:00:00;Sun;D6;S;56
18-11-2007;08:00:00;Sun;D7;N;35
18-11-2007;08:00:00;Sun;D8;S;57
18-11-2007;08:00:00;Sun;D15;S;36
18-11-2007;08:00:00;Sun;D18;N;72
18-11-2007;08:15:00;Sun;D3;S;30
18-11-2007;08:15:00;Sun;D4;S;24
18-11-2007;08:15:00;Sun;D13;N;35
18-11-2007;08:15:00;Sun;D14;N;33
18-11-2007;08:15:00;Sun;D5;N;38
18-11-2007;08:15:00;Sun;D6;S;33
18-11-2007;08:15:00;Sun;D7;N;34
18-11-2007;08:15:00;Sun;D8;S;39
18-11-2007;08:15:00;Sun;D15;S;32
18-11-2007;08:15:00;Sun;D18;N;54
18-11-2007;08:30:00;Sun;D3;S;21
18-11-2007;08:30:00;Sun;D4;S;29
18-11-2007;08:30:00;Sun;D13;N;21
18-11-2007;08:30:00;Sun;D14;N;19
18-11-2007;08:30:00;Sun;D5;N;45
18-11-2007;08:30:00;Sun;D6;S;48
18-11-2007;08:30:00;Sun;D7;N;39
18-11-2007;08:30:00;Sun;D8;S;50
18-11-2007;08:30:00;Sun;D15;S;30
18-11-2007;08:30:00;Sun;D18;N;57
18-11-2007;08:45:00;Sun;D3;S;48
18-11-2007;08:45:00;Sun;D4;S;60
18-11-2007;08:45:00;Sun;D13;N;41
18-11-2007;08:45:00;Sun;D14;N;27
18-11-2007;08:45:00;Sun;D5;N;48
18-11-2007;08:45:00;Sun;D6;S;71
18-11-2007;08:45:00;Sun;D7;N;50
18-11-2007;08:45:00;Sun;D8;S;69
18-11-2007;08:45:00;Sun;D15;S;61
18-11-2007;08:45:00;Sun;D18;N;38
18-11-2007;09:00:00;Sun;D3;S;56
18-11-2007;09:00:00;Sun;D4;S;56
18-11-2007;09:00:00;Sun;D13;N;68
18-11-2007;09:00:00;Sun;D14;N;54
18-11-2007;09:00:00;Sun;D5;N;68
18-11-2007;09:00:00;Sun;D6;S;53
18-11-2007;09:00:00;Sun;D7;N;72
18-11-2007;09:00:00;Sun;D8;S;67
18-11-2007;09:00:00;Sun;D15;S;51
18-11-2007;09:00:00;Sun;D18;N;71
18-11-2007;09:15:00;Sun;D3;S;45
18-11-2007;09:15:00;Sun;D4;S;47
18-11-2007;09:15:00;Sun;D13;N;59
18-11-2007;09:15:00;Sun;D14;N;42
18-11-2007;09:15:00;Sun;D5;N;60
18-11-2007;09:15:00;Sun;D6;S;55
18-11-2007;09:15:00;Sun;D7;N;69
18-11-2007;09:15:00;Sun;D8;S;65
18-11-2007;09:15:00;Sun;D15;S;64
18-11-2007;09:15:00;Sun;D18;N;86
18-11-2007;09:30:00;Sun;D3;S;51
18-11-2007;09:30:00;Sun;D4;S;72
18-11-2007;09:30:00;Sun;D13;N;74
18-11-2007;09:30:00;Sun;D14;N;50
18-11-2007;09:30:00;Sun;D5;N;81
18-11-2007;09:30:00;Sun;D6;S;76
18-11-2007;09:30:00;Sun;D7;N;79
18-11-2007;09:30:00;Sun;D8;S;81
18-11-2007;09:30:00;Sun;D15;S;51
18-11-2007;09:30:00;Sun;D18;N;90
18-11-2007;09:45:00;Sun;D3;S;78
18-11-2007;09:45:00;Sun;D4;S;83
18-11-2007;09:45:00;Sun;D13;N;92
18-11-2007;09:45:00;Sun;D14;N;73
18-11-2007;09:45:00;Sun;D5;N;96
18-11-2007;09:45:00;Sun;D6;S;88
18-11-2007;09:45:00;Sun;D7;N;109
18-11-2007;09:45:00;Sun;D8;S;105
18-11-2007;09:45:00;Sun;D15;S;82
18-11-2007;09:45:00;Sun;D18;N;119
18-11-2007;10:00:00;Sun;D3;S;115
18-11-2007;10:00:00;Sun;D4;S;157
18-11-2007;10:00:00;Sun;D13;N;108
18-11-2007;10:00:00;Sun;D14;N;82
18-11-2007;10:00:00;Sun;D5;N;120
18-11-2007;10:00:00;Sun;D6;S;144
18-11-2007;10:00:00;Sun;D7;N;127
18-11-2007;10:00:00;Sun;D8;S;141
18-11-2007;10:00:00;Sun;D15;S;114
18-11-2007;10:00:00;Sun;D18;N;145
18-11-2007;10:15:00;Sun;D3;S;84
18-11-2007;10:15:00;Sun;D4;S;121
18-11-2007;10:15:00;Sun;D13;N;98
18-11-2007;10:15:00;Sun;D14;N;80
18-11-2007;10:15:00;Sun;D5;N;95
18-11-2007;10:15:00;Sun;D6;S;116
18-11-2007;10:15:00;Sun;D7;N;118
18-11-2007;10:15:00;Sun;D8;S;133
18-11-2007;10:15:00;Sun;D15;S;123
18-11-2007;10:15:00;Sun;D18;N;114
18-11-2007;10:30:00;Sun;D3;S;80
18-11-2007;10:30:00;Sun;D4;S;124
18-11-2007;10:30:00;Sun;D13;N;104
18-11-2007;10:30:00;Sun;D14;N;99
18-11-2007;10:30:00;Sun;D5;N;112
18-11-2007;10:30:00;Sun;D6;S;127
18-11-2007;10:30:00;Sun;D7;N;115
18-11-2007;10:30:00;Sun;D8;S;143
18-11-2007;10:30:00;Sun;D15;S;130
18-11-2007;10:30:00;Sun;D18;N;118
18-11-2007;10:45:00;Sun;D3;S;63
18-11-2007;10:45:00;Sun;D4;S;112
18-11-2007;10:45:00;Sun;D13;N;89
18-11-2007;10:45:00;Sun;D14;N;72
18-11-2007;10:45:00;Sun;D5;N;137
18-11-2007;10:45:00;Sun;D6;S;132
18-11-2007;10:45:00;Sun;D7;N;127
18-11-2007;10:45:00;Sun;D8;S;145
18-11-2007;10:45:00;Sun;D15;S;114
18-11-2007;10:45:00;Sun;D18;N;156
18-11-2007;11:00:00;Sun;D3;S;95
18-11-2007;11:00:00;Sun;D4;S;129
18-11-2007;11:00:00;Sun;D13;N;121
18-11-2007;11:00:00;Sun;D14;N;97
18-11-2007;11:00:00;Sun;D5;N;133
18-11-2007;11:00:00;Sun;D6;S;148
18-11-2007;11:00:00;Sun;D7;N;151
18-11-2007;11:00:00;Sun;D8;S;157
18-11-2007;11:00:00;Sun;D15;S;108
18-11-2007;11:00:00;Sun;D18;N;165
18-11-2007;11:15:00;Sun;D3;S;102
18-11-2007;11:15:00;Sun;D4;S;130
18-11-2007;11:15:00;Sun;D13;N;130
18-11-2007;11:15:00;Sun;D14;N;116
18-11-2007;11:15:00;Sun;D5;N;141
18-11-2007;11:15:00;Sun;D6;S;132
18-11-2007;11:15:00;Sun;D7;N;154
18-11-2007;11:15:00;Sun;D8;S;146
18-11-2007;11:15:00;Sun;D15;S;112
18-11-2007;11:15:00;Sun;D18;N;159
18-11-2007;11:30:00;Sun;D3;S;104
18-11-2007;11:30:00;Sun;D4;S;160
18-11-2007;11:30:00;Sun;D13;N;151
18-11-2007;11:30:00;Sun;D14;N;123
18-11-2007;11:30:00;Sun;D5;N;178
18-11-2007;11:30:00;Sun;D6;S;158
18-11-2007;11:30:00;Sun;D7;N;178
18-11-2007;11:30:00;Sun;D8;S;166
18-11-2007;11:30:00;Sun;D15;S;151
18-11-2007;11:30:00;Sun;D18;N;183
18-11-2007;11:45:00;Sun;D3;S;94
18-11-2007;11:45:00;Sun;D4;S;131
18-11-2007;11:45:00;Sun;D13;N;141
18-11-2007;11:45:00;Sun;D14;N;125
18-11-2007;11:45:00;Sun;D5;N;167
18-11-2007;11:45:00;Sun;D6;S;157
18-11-2007;11:45:00;Sun;D7;N;177
18-11-2007;11:45:00;Sun;D8;S;165
18-11-2007;11:45:00;Sun;D15;S;131
18-11-2007;11:45:00;Sun;D18;N;167
18-11-2007;12:00:00;Sun;D3;S;106
18-11-2007;12:00:00;Sun;D4;S;139
18-11-2007;12:00:00;Sun;D13;N;114
18-11-2007;12:00:00;Sun;D14;N;112
18-11-2007;12:00:00;Sun;D5;N;170
18-11-2007;12:00:00;Sun;D6;S;175
18-11-2007;12:00:00;Sun;D7;N;165
18-11-2007;12:00:00;Sun;D8;S;195
18-11-2007;12:00:00;Sun;D15;S;171
18-11-2007;12:00:00;Sun;D18;N;179
18-11-2007;12:15:00;Sun;D3;S;127
18-11-2007;12:15:00;Sun;D4;S;202
18-11-2007;12:15:00;Sun;D13;N;131
18-11-2007;12:15:00;Sun;D14;N;129
18-11-2007;12:15:00;Sun;D5;N;149
18-11-2007;12:15:00;Sun;D6;S;188
18-11-2007;12:15:00;Sun;D7;N;155
18-11-2007;12:15:00;Sun;D8;S;199
18-11-2007;12:15:00;Sun;D15;S;178
18-11-2007;12:15:00;Sun;D18;N;173
18-11-2007;12:30:00;Sun;D3;S;110
18-11-2007;12:30:00;Sun;D4;S;156
18-11-2007;12:30:00;Sun;D13;N;157
18-11-2007;12:30:00;Sun;D14;N;131
18-11-2007;12:30:00;Sun;D5;N;183
18-11-2007;12:30:00;Sun;D6;S;165
18-11-2007;12:30:00;Sun;D7;N;185
18-11-2007;12:30:00;Sun;D8;S;200
18-11-2007;12:30:00;Sun;D15;S;169
18-11-2007;12:30:00;Sun;D18;N;190
18-11-2007;12:45:00;Sun;D3;S;112
18-11-2007;12:45:00;Sun;D4;S;174
18-11-2007;12:45:00;Sun;D13;N;147
18-11-2007;12:45:00;Sun;D14;N;124
18-11-2007;12:45:00;Sun;D5;N;197
18-11-2007;12:45:00;Sun;D6;S;198
18-11-2007;12:45:00;Sun;D7;N;194
18-11-2007;12:45:00;Sun;D8;S;211
18-11-2007;12:45:00;Sun;D15;S;163
18-11-2007;12:45:00;Sun;D18;N;227
18-11-2007;13:00:00;Sun;D3;S;107
18-11-2007;13:00:00;Sun;D4;S;162
18-11-2007;13:00:00;Sun;D13;N;157
18-11-2007;13:00:00;Sun;D14;N;142
